#  aims_uuid : D22AE5DF-1E78-486A-A5C9-0195B923D788                                
# spin_up angular momentum projected density of states for species Fe as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
        6.32500000        2.84606733        0.65819244        0.66743494        1.43644135        0.08399859
        6.33000000        2.86992640        0.65064178        0.67154449        1.46295147        0.08478866
        6.33500000        2.91750521        0.65337737        0.68063417        1.49728564        0.08620803
        6.34000000        2.96120597        0.65356182        0.68906186        1.53095693        0.08762536
        6.34500000        3.00302659        0.65291064        0.69660219        1.56448525        0.08902851
        6.35000000        3.05021423        0.65321478        0.70537741        1.60100720        0.09061484
        6.35500000        3.10906286        0.65520716        0.71688957        1.64439207        0.09257407
        6.36000000        3.17823502        0.65942957        0.73086667        1.69305972        0.09487905
        6.36500000        3.39451505        0.69561572        0.78033608        1.81684973        0.10171353
        6.37000000        3.36967690        0.68512230        0.76879883        1.81512850        0.10062727
        6.37500000        3.38880447        0.67632989        0.76939104        1.84175611        0.10132743
        6.38000000        3.41682600        0.67217115        0.77142049        1.87103024        0.10220413
        6.38500000        3.42017016        0.66388119        0.76732274        1.88672118        0.10224505
        6.39000000        3.41363760        0.65461294        0.76076215        1.89637677        0.10188574
        6.39500000        3.41289722        0.64674233        0.75527593        1.90926845        0.10161051
        6.40000000        3.40649571        0.63648193        0.74832899        1.92057015        0.10111464
        6.40500000        3.39201478        0.62384547        0.73930205        1.92855845        0.10030881
        6.41000000        3.37999636        0.61181158        0.73037472        1.93831489        0.09949517
        6.41500000        3.38066568        0.60176678        0.72319290        1.95678240        0.09892360
        6.42000000        3.42982099        0.60128040        0.72584596        2.00303908        0.09965555
        6.42500000        3.46918831        0.59406502        0.72573257        2.04941125        0.09997947
        6.43000000        3.48431611        0.58115692        0.72072545        2.08286363        0.09957010
        6.43500000        3.52334995        0.57099341        0.72008140        2.13235087        0.09992427
        6.44000000        3.65188216        0.57206066        0.73594857        2.24106773        0.10280519
        6.44500000        4.06199726        0.61854112        0.80444698        2.52609643        0.11291273
        6.45000000        4.22790207        0.63106763        0.82622551        2.65471325        0.11589568
        6.45500000        4.37445614        0.64263801        0.84633252        2.76697316        0.11851246
        6.46000000        4.55228917        0.66021067        0.87362353        2.89633091        0.12212406
        6.46500000        4.67821133        0.67595215        0.89361948        2.98469005        0.12394965
        6.47000000        4.57429489        0.63746311        0.86292937        2.95553895        0.11836347
        6.47500000        4.38955598        0.60701186        0.82363883        2.84640364        0.11250165
        6.48000000        2.75573823        0.41848467        0.58920295        1.66591840        0.08213222
        6.48500000        2.46849000        0.38567852        0.54291940        1.46434242        0.07554965
        6.49000000        2.43652739        0.38038169        0.53624267        1.44559150        0.07431154
        6.49500000        2.44766307        0.38115523        0.53948442        1.45259225        0.07443116
        6.50000000        2.51953312        0.39407869        0.55783888        1.49122379        0.07639176
        6.50500000        2.60255025        0.41465577        0.57962039        1.52958325        0.07869084
        6.51000000        2.60501012        0.41818973        0.58124431        1.52699855        0.07857753
        6.51500000        2.55097021        0.40781359        0.56911749        1.49742074        0.07661839
        6.52000000        2.55091605        0.40796999        0.56919118        1.49746342        0.07629146
        6.52500000        2.58743998        0.41506947        0.57766898        1.51763217        0.07706937
        6.53000000        2.62470519        0.42187739        0.58626117        1.53870646        0.07786018
        6.53500000        2.66115950        0.42818450        0.59468937        1.55965745        0.07862819
        6.54000000        2.69635082        0.43387345        0.60288606        1.58021937        0.07937195
        6.54500000        2.72933300        0.43871709        0.61062267        1.59992641        0.08006683
        6.55000000        2.75514410        0.44213842        0.61694941        1.61547457        0.08058169
        6.55500000        2.77447993        0.44441934        0.62208008        1.62703400        0.08094649
        6.56000000        2.79645564        0.44750186        0.62786376        1.63968524        0.08140478
        6.56500000        2.97967978        0.48593679        0.67209125        1.73464746        0.08700428
        6.57000000        3.08303596        0.50857181        0.69560757        1.78909532        0.08976126
        6.57500000        3.11163776        0.51726913        0.70222430        1.80198271        0.09016161
        6.58000000        3.13857753        0.52284966        0.70892744        1.81617704        0.09062340
        6.58500000        3.16664667        0.52237836        0.71678986        1.83615708        0.09132136
        6.59000000        3.17201774        0.51582303        0.71955928        1.84523886        0.09139657
        6.59500000        3.13169405        0.50019945        0.70947155        1.83217444        0.08984861
        6.60000000        3.10077806        0.48982120        0.70223087        1.82006585        0.08866014
        6.60500000        3.05102094        0.47768855        0.69100213        1.79533093        0.08699933
        6.61000000        2.98928177        0.46572866        0.67744736        1.76105015        0.08505560
        6.61500000        2.92244471        0.45574266        0.66309846        1.72059926        0.08300434
        6.62000000        2.70846927        0.43594546        0.62202546        1.57322913        0.07726922
        6.62500000        2.65368272        0.42607478        0.60989987        1.54208155        0.07562652
        6.63000000        2.59875321        0.41572006        0.59740561        1.51165852        0.07396902
        6.63500000        2.54622782        0.40515797        0.58527698        1.48341371        0.07237916
        6.64000000        2.49862438        0.39508143        0.57428024        1.45832348        0.07093922
        6.64500000        2.45759801        0.38585230        0.56472623        1.43732989        0.06968959
        6.65000000        2.41774625        0.37557452        0.55499923        1.41871440        0.06845810
        6.65500000        2.34869905        0.35737122        0.54014340        1.38459873        0.06658570
        6.66000000        2.31316164        0.34730892        0.53353244        1.36649677        0.06582351
        6.66500000        2.32366817        0.34628700        0.53688334        1.37408017        0.06641766
        6.67000000        2.33326470        0.34376679        0.53924364        1.38341801        0.06683625
        6.67500000        2.35664963        0.34138532        0.54310147        1.40467734        0.06748549
        6.68000000        2.40306270        0.33919839        0.55078458        1.44430961        0.06877011
        6.68500000        2.48044339        0.33918187        0.56437926        1.50591192        0.07097035
        6.69000000        2.56622189        0.34058922        0.57935608        1.57289243        0.07338416
        6.69500000        2.60149133        0.33857893        0.58438883        1.60422351        0.07430006
        6.70000000        2.61916704        0.33524280        0.58610519        1.62309322        0.07472583
        6.70500000        2.62010427        0.33094708        0.58490775        1.62956297        0.07468647
        6.71000000        2.60466416        0.32597897        0.58105089        1.62345227        0.07418203
        6.71500000        2.58345883        0.32176333        0.57686488        1.61130127        0.07352934
        6.72000000        2.57405090        0.32095697        0.57627236        1.60357800        0.07324357
        6.72500000        2.57801138        0.32341036        0.57874282        1.60258572        0.07327249
        6.73000000        2.57439068        0.32538040        0.57949729        1.59648311        0.07302988
        6.73500000        2.55650789        0.32476686        0.57727178        1.58200493        0.07246432
        6.74000000        2.53087251        0.32258647        0.57369586        1.56281865        0.07177153
        6.74500000        2.51483992        0.32013530        0.57202651        1.55125507        0.07142304
        6.75000000        2.50922678        0.31795833        0.57236535        1.54748976        0.07141335
        6.75500000        2.50318592        0.31554597        0.57229133        1.54397782        0.07137080
        6.76000000        2.49005256        0.31254349        0.57042607        1.53598509        0.07109791
        6.76500000        2.46042791        0.30890551        0.56539010        1.51576410        0.07036819
        6.77000000        2.41224724        0.30473680        0.55707517        1.48131336        0.06912192
        6.77500000        2.33825689        0.29867750        0.54366196        1.42878256        0.06713487
        6.78000000        2.26018353        0.29189126        0.52916500        1.37413054        0.06499673
        6.78500000        2.23194425        0.28803660        0.52417958        1.35548060        0.06424748
        6.79000000        2.20950066        0.28434412        0.52004022        1.34148030        0.06363602
        6.79500000        2.18955498        0.28088706        0.51640175        1.32916528        0.06310088
        6.80000000        2.17458251        0.27821067        0.51411003        1.31952574        0.06273607
        6.80500000        2.16511764        0.27631028        0.51337137        1.31287030        0.06256569
        6.81000000        2.16566680        0.27590255        0.51569670        1.31129697        0.06277058
        6.81500000        2.17914171        0.27786662        0.52177255        1.31609920        0.06340334
        6.82000000        2.19851532        0.28231813        0.53008591        1.32188376        0.06422752
        6.82500000        2.23715170        0.29135570        0.54406073        1.33605152        0.06568376
        6.83000000        2.28850591        0.30426931        0.56195329        1.35483399        0.06744933
        6.83500000        2.38346602        0.32192006        0.59305383        1.39788828        0.07060384
        6.84000000        2.36670782        0.31392593        0.58830669        1.39433352        0.07014168
        6.84500000        2.27651483        0.29677894        0.56162776        1.35089617        0.06721196
        6.85000000        2.16462497        0.28130298        0.52889837        1.29106698        0.06335664
        6.85500000        2.09522605        0.27462425        0.50903974        1.25076347        0.06079859
        6.86000000        2.08183938        0.27301109        0.50522146        1.24335458        0.06025225
        6.86500000        2.06636449        0.27149797        0.50136639        1.23379882        0.05970131
        6.87000000        2.05390235        0.27067866        0.49851247        1.22542041        0.05929081
        6.87500000        2.03715973        0.26973141        0.49500042        1.21366991        0.05875800
        6.88000000        2.01592769        0.26854679        0.49065217        1.19865299        0.05807574
        6.88500000        1.99000280        0.26699171        0.48528250        1.18051134        0.05721725
        6.89000000        1.98188442        0.26849209        0.48488549        1.17186100        0.05664584
        6.89500000        2.01482252        0.27604070        0.49482157        1.18701248        0.05694777
        6.90000000        1.98827867        0.27494960        0.49048838        1.16682290        0.05601779
        6.90500000        1.90344463        0.26441197        0.46979791        1.11557529        0.05365946
        6.91000000        1.85352579        0.25901348        0.45824265        1.08419468        0.05207498
        6.91500000        1.81458903        0.25493113        0.44921851        1.05963830        0.05080108
        6.92000000        1.77962384        0.25100102        0.44086970        1.03810921        0.04964392
        6.92500000        1.74468456        0.24689888        0.43243953        1.01684666        0.04849949
        6.93000000        1.70482678        0.24174748        0.42245076        0.99342565        0.04720289
        6.93500000        1.67746438        0.23861175        0.41592087        0.97663048        0.04630128
        6.94000000        1.65367524        0.23596576        0.41043893        0.96175116        0.04551939
        6.94500000        1.63186580        0.23351740        0.40552559        0.94801879        0.04480402
        6.95000000        1.61105802        0.23109201        0.40089010        0.93494867        0.04412724
        6.95500000        1.59066234        0.22861707        0.39640563        0.92216395        0.04347568
        6.96000000        1.57052186        0.22608623        0.39205468        0.90953470        0.04284626
        6.96500000        1.55156455        0.22367426        0.38809295        0.89753691        0.04226043
        6.97000000        1.53422491        0.22145387        0.38462198        0.88641976        0.04172929
        6.97500000        1.51991771        0.21956382        0.38192283        0.87713871        0.04129236
        6.98000000        1.50702576        0.21785745        0.37965362        0.86861385        0.04090084
        6.98500000        1.49521975        0.21628725        0.37772747        0.86065848        0.04054655
        6.99000000        1.48439888        0.21483973        0.37611338        0.85321778        0.04022799
        6.99500000        1.47502823        0.21359525        0.37494487        0.84652683        0.03996128
        7.00000000        1.43705198        0.20945353        0.36515171        0.82360716        0.03883958
        7.00500000        1.40035425        0.20480137        0.35590822        0.80189827        0.03774638
        7.01000000        1.38320258        0.20263950        0.35234516        0.79095184        0.03726608
        7.01500000        1.36809806        0.20070506        0.34934468        0.78119696        0.03685135
        7.02000000        1.35355569        0.19878958        0.34646907        0.77183770        0.03645934
        7.02500000        1.33917096        0.19683260        0.34359562        0.76266402        0.03607872
        7.03000000        1.32463679        0.19480159        0.34062802        0.75350875        0.03569843
        7.03500000        1.31022793        0.19275752        0.33762591        0.74452486        0.03531964
        7.04000000        1.29646168        0.19076714        0.33474100        0.73599641        0.03495713
        7.04500000        1.28378991        0.18888464        0.33210930        0.72817213        0.03462384
        7.05000000        1.27218017        0.18710803        0.32972679        0.72102646        0.03431889
        7.05500000        1.26106115        0.18537349        0.32744763        0.71420856        0.03403146
        7.06000000        1.24973327        0.18359410        0.32511667        0.70727529        0.03374721
        7.06500000        1.23870041        0.18179703        0.32283922        0.70059220        0.03347196
        7.07000000        1.22882974        0.18014284        0.32082463        0.69463600        0.03322626
        7.07500000        1.22021596        0.17867114        0.31910234        0.68943084        0.03301165
        7.08000000        1.20879170        0.17707386        0.31683570        0.68216172        0.03272042
        7.08500000        1.19439201        0.17528289        0.31393527        0.67282626        0.03234758
        7.09000000        1.18090529        0.17358101        0.31119635        0.66413287        0.03199506
        7.09500000        1.16784993        0.17184273        0.30848913        0.65586655        0.03165152
        7.10000000        1.15537054        0.17009856        0.30586213        0.64808829        0.03132156
        7.10500000        1.14375576        0.16841865        0.30343199        0.64088934        0.03101577
        7.11000000        1.13309051        0.16682660        0.30123760        0.63428798        0.03073833
        7.11500000        1.12310951        0.16529037        0.29922275        0.62811401        0.03048238
        7.12000000        1.11375694        0.16380162        0.29737179        0.62233688        0.03024664
        7.12500000        1.10506219        0.16236811        0.29569579        0.61696570        0.03003258
        7.13000000        1.09659781        0.16094371        0.29410089        0.61172440        0.02982880
        7.13500000        1.08840797        0.15958773        0.29264380        0.60653898        0.02963747
        7.14000000        1.08081599        0.15835110        0.29141018        0.60158728        0.02946743
        7.14500000        1.07364761        0.15720393        0.29035479        0.59677554        0.02931335
        7.15000000        1.06624037        0.15607806        0.28934941        0.59165530        0.02915760
        7.15500000        1.05852070        0.15497717        0.28839569        0.58614940        0.02899844
        7.16000000        1.05058576        0.15391630        0.28751099        0.58032131        0.02883716
        7.16500000        1.04513380        0.15301404        0.28707375        0.57629754        0.02874847
        7.17000000        1.04180271        0.15222788        0.28699261        0.57385961        0.02872262
        7.17500000        1.03858893        0.15143520        0.28694322        0.57150906        0.02870145
        7.18000000        1.03550470        0.15063865        0.28693231        0.56924850        0.02868524
        7.18500000        1.03256201        0.14984030        0.28696490        0.56708255        0.02867426
        7.19000000        1.02976040        0.14904100        0.28704258        0.56500843        0.02866839
        7.19500000        1.02708746        0.14823928        0.28716349        0.56301738        0.02866732
        7.20000000        1.02453771        0.14743483        0.28732777        0.56110426        0.02867084
        7.20500000        1.02235680        0.14667641        0.28760054        0.55939574        0.02868411
        7.21000000        1.02098857        0.14604810        0.28810023        0.55812343        0.02871682
        7.21500000        1.02042305        0.14554580        0.28882865        0.55727980        0.02876880
        7.22000000        1.02064009        0.14516346        0.28978497        0.55685197        0.02883969
        7.22500000        1.02161955        0.14489501        0.29096838        0.55682706        0.02892910
        7.23000000        1.02334387        0.14473490        0.29237874        0.55719353        0.02903670
        7.23500000        1.02614919        0.14474049        0.29411331        0.55812512        0.02917025
        7.24000000        1.02863101        0.14478002        0.29538041        0.55921367        0.02925691
        7.24500000        1.03143477        0.14481646        0.29664702        0.56062989        0.02934140
        7.25000000        1.03509335        0.14486031        0.29820276        0.56257709        0.02945319
        7.25500000        1.03961900        0.14487867        0.30006878        0.56507515        0.02959640
        7.26000000        1.04502163        0.14483879        0.30226464        0.56814320        0.02977500
        7.26500000        1.05023022        0.14460135        0.30448931        0.57117831        0.02996125
        7.27000000        1.05456775        0.14406249        0.30655277        0.57381891        0.03013357
        7.27500000        1.05834655        0.14324353        0.30854219        0.57626154        0.03029930
        7.28000000        1.05987134        0.14184574        0.31006766        0.57753015        0.03042778
        7.28500000        1.06889050        0.14095212        0.31379463        0.58337197        0.03077179
        7.29000000        1.08274558        0.14030112        0.31889657        0.59228052        0.03126738
        7.29500000        1.08689173        0.13850936        0.32143418        0.59544215        0.03150603
        7.30000000        1.07947746        0.13506247        0.32093718        0.59202510        0.03145271
        7.30500000        1.06051535        0.12984973        0.31740844        0.58214155        0.03111563
        7.31000000        1.04169108        0.12515817        0.31336582        0.57241049        0.03075660
        7.31500000        1.02083475        0.12089201        0.30825966        0.56137797        0.03030510
        7.32000000        1.00046791        0.11692737        0.30318968        0.55050156        0.02984931
        7.32500000        0.98287166        0.11351097        0.29890661        0.54099704        0.02945704
        7.33000000        0.96803019        0.11060356        0.29540095        0.53289144        0.02913425
        7.33500000        0.95592266        0.10816537        0.29266192        0.52620864        0.02888673
        7.34000000        0.94647081        0.10614873        0.29066026        0.52094336        0.02871847
        7.34500000        0.93824537        0.10433010        0.28895205        0.51637462        0.02858861
        7.35000000        0.93011912        0.10256020        0.28723924        0.51185894        0.02846074
        7.35500000        0.92206205        0.10083261        0.28551687        0.50737850        0.02833407
        7.36000000        0.91407636        0.09914498        0.28378569        0.50293682        0.02820886
        7.36500000        0.90616420        0.09749500        0.28204641        0.49853742        0.02808537
        7.37000000        0.89832751        0.09588032        0.28029965        0.49418372        0.02796383
        7.37500000        0.89056082        0.09429861        0.27854346        0.48987446        0.02784428
        7.38000000        0.88286172        0.09274761        0.27677700        0.48561025        0.02772686
        7.38500000        0.87523891        0.09122561        0.27500274        0.48139849        0.02761208
        7.39000000        0.86770572        0.08973130        0.27322440        0.47724941        0.02750062
        7.39500000        0.86074520        0.08832921        0.27162119        0.47338882        0.02740598
        7.40000000        0.85529621        0.08713982        0.27053248        0.47026873        0.02735518
        7.40500000        0.85137168        0.08614253        0.26994214        0.46793627        0.02735074
        7.41000000        0.84896883        0.08531318        0.26982735        0.46643345        0.02739484
        7.41500000        0.84754020        0.08459885        0.27000711        0.46546514        0.02746911
        7.42000000        0.84399306        0.08382991        0.26965525        0.46305196        0.02745594
        7.42500000        0.84043030        0.08309868        0.26932215        0.46057368        0.02743579
        7.43000000        0.83705133        0.08240408        0.26904732        0.45818241        0.02741752
        7.43500000        0.83410603        0.08176955        0.26888017        0.45604701        0.02740930
        7.44000000        0.83177186        0.08121364        0.26885515        0.45428647        0.02741659
        7.44500000        0.83004855        0.08073533        0.26896956        0.45290434        0.02743933
        7.45000000        0.82881690        0.08032411        0.26919657        0.45182240        0.02747382
        7.45500000        0.82780735        0.07995401        0.26947550        0.45086554        0.02751229
        7.46000000        0.82660513        0.07957522        0.26970442        0.44978152        0.02754398
        7.46500000        0.82518596        0.07918364        0.26987618        0.44855777        0.02756837
        7.47000000        0.82355891        0.07877883        0.26999796        0.44719560        0.02758652
        7.47500000        0.82173114        0.07836046        0.27007649        0.44569479        0.02759940
        7.48000000        0.81969894        0.07792830        0.27010918        0.44405468        0.02760678
        7.48500000        0.81746206        0.07748240        0.27009462        0.44227650        0.02760854
        7.49000000        0.81502027        0.07702280        0.27003138        0.44036153        0.02760456
        7.49500000        0.81237333        0.07654956        0.26991803        0.43831103        0.02759472
        7.50000000        0.80932995        0.07605577        0.26969316        0.43600940        0.02757161
        7.50500000        0.80508685        0.07551082        0.26909782        0.43297347        0.02750475
        7.51000000        0.80040491        0.07494293        0.26837295        0.42966609        0.02742294
        7.51500000        0.79546652        0.07435990        0.26757718        0.42619629        0.02733315
        7.52000000        0.79028327        0.07375514        0.26671591        0.42257625        0.02723597
        7.52500000        0.78488186        0.07311792        0.26580438        0.41882706        0.02713251
        7.53000000        0.77942970        0.07246250        0.26490435        0.41503343        0.02702942
        7.53500000        0.77377944        0.07177287        0.26396312        0.41112256        0.02692088
        7.54000000        0.76774386        0.07102089        0.26288828        0.40703385        0.02680084
        7.54500000        0.76146251        0.07022235        0.26173814        0.40282837        0.02667365
        7.55000000        0.75498856        0.06938149        0.26052824        0.39853795        0.02654089
        7.55500000        0.74843319        0.06851547        0.25929591        0.39421614        0.02640567
        7.56000000        0.74357379        0.06788392        0.25866965        0.39070508        0.02631515
        7.56500000        0.74169840        0.06765309        0.25913635        0.38860358        0.02630538
        7.57000000        0.74278583        0.06779853        0.26072360        0.38788436        0.02637934
        7.57500000        0.74513244        0.06808374        0.26278839        0.38776870        0.02649162
        7.58000000        0.74740180        0.06833593        0.26481000        0.38765118        0.02660469
        7.58500000        0.74960024        0.06855888        0.26679307        0.38752964        0.02671864
        7.59000000        0.75184215        0.06876663        0.26880759        0.38742828        0.02683965
        7.59500000        0.75400323        0.06895934        0.27069826        0.38739864        0.02694698
        7.60000000        0.75598065        0.06913053        0.27238274        0.38743606        0.02703132
        7.60500000        0.75774517        0.06927478        0.27386038        0.38751674        0.02709327
        7.61000000        0.75929195        0.06938869        0.27513745        0.38763140        0.02713441
        7.61500000        0.76060024        0.06946788        0.27621359        0.38776292        0.02715585
        7.62000000        0.76186597        0.06954387        0.27716964        0.38798473        0.02716773
        7.62500000        0.76332736        0.06965455        0.27810647        0.38838629        0.02718006
        7.63000000        0.76451734        0.06974981        0.27885184        0.38873998        0.02717571
        7.63500000        0.76593957        0.06987846        0.27961748        0.38927024        0.02717339
        7.64000000        0.76787888        0.07006428        0.28057928        0.39004518        0.02719014
        7.64500000        0.77036566        0.07031547        0.28174893        0.39107533        0.02722593
        7.65000000        0.77957103        0.07120079        0.28525281        0.39566617        0.02745126
        7.65500000        0.80295229        0.07341134        0.29377004        0.40769315        0.02807776
        7.66000000        0.81718039        0.07469533        0.29913717        0.41489411        0.02845378
        7.66500000        0.82059347        0.07493715        0.30076359        0.41636422        0.02852850
        7.67000000        0.81544631        0.07446753        0.29941225        0.41320758        0.02835896
        7.67500000        0.81065142        0.07400382        0.29820004        0.41023919        0.02820837
        7.68000000        0.80717350        0.07363331        0.29746694        0.40797062        0.02810263
        7.68500000        0.80501699        0.07337367        0.29721399        0.40639055        0.02803878
        7.69000000        0.80421063        0.07324496        0.29745138        0.40549884        0.02801545
        7.69500000        0.80480483        0.07326603        0.29819919        0.40530858        0.02803103
        7.70000000        0.80695281        0.07346079        0.29950253        0.40590200        0.02808749
        7.70500000        0.81013571        0.07377129        0.30117518        0.40701715        0.02817209
        7.71000000        0.81369273        0.07412226        0.30298658        0.40831497        0.02826893
        7.71500000        0.81761345        0.07451372        0.30493723        0.40978505        0.02837745
        7.72000000        0.82189799        0.07494742        0.30703559        0.41141753        0.02849745
        7.72500000        0.82635227        0.07540295        0.30920833        0.41311749        0.02862350
        7.73000000        0.83066897        0.07584619        0.31133130        0.41474442        0.02874705
        7.73500000        0.83489818        0.07628522        0.31341938        0.41632445        0.02886913
        7.74000000        0.83909506        0.07672951        0.31549121        0.41788355        0.02899080
        7.74500000        0.84323631        0.07717853        0.31754295        0.41940399        0.02911084
        7.75000000        0.84732067        0.07763280        0.31957640        0.42088256        0.02922891
        7.75500000        0.85134752        0.07809280        0.32159354        0.42231648        0.02934470
        7.76000000        0.85531283        0.07855855        0.32359525        0.42370123        0.02945780
        7.76500000        0.85921506        0.07903039        0.32558326        0.42503353        0.02956787
        7.77000000        0.86305363        0.07950883        0.32755944        0.42631073        0.02967464
        7.77500000        0.86683054        0.07999448        0.32952635        0.42753180        0.02977792
        7.78000000        0.87069004        0.08049342        0.33152712        0.42878633        0.02988318
        7.78500000        0.87471946        0.08100861        0.33358805        0.43012897        0.02999383
        7.79000000        0.87891880        0.08153936        0.33571034        0.43155920        0.03010991
        7.79500000        0.88328807        0.08208494        0.33789517        0.43307652        0.03023144
        7.80000000        0.88782728        0.08264465        0.34014372        0.43468043        0.03035848
        7.80500000        0.89253642        0.08321778        0.34245720        0.43637041        0.03049103
        7.81000000        0.89741551        0.08380363        0.34483678        0.43814597        0.03062914
        7.81500000        0.90246455        0.08440148        0.34728365        0.44000658        0.03077284
        7.82000000        0.90768212        0.08501041        0.34979850        0.44195109        0.03092212
        7.82500000        0.91283492        0.08559541        0.35230540        0.44386343        0.03107068
        7.83000000        0.91814081        0.08619012        0.35488139        0.44584488        0.03122442
        7.83500000        0.92366242        0.08680347        0.35754978        0.44792404        0.03138513
        7.84000000        0.92939897        0.08743453        0.36031334        0.45009824        0.03155286
        7.84500000        0.93534970        0.08808242        0.36317483        0.45236480        0.03172765
        7.85000000        0.94151317        0.08874619        0.36613694        0.45472052        0.03190952
        7.85500000        0.94788769        0.08942489        0.36920227        0.45716207        0.03209846
        7.86000000        0.95446670        0.09011696        0.37237127        0.45968415        0.03229432
        7.86500000        0.96122703        0.09081981        0.37564065        0.46227030        0.03249627
        7.87000000        0.96821852        0.09153895        0.37903704        0.46493656        0.03270598
        7.87500000        0.97547413        0.09227726        0.38257718        0.46769504        0.03292465
        7.88000000        0.98299271        0.09303379        0.38626367        0.47054294        0.03315231
        7.88500000        0.99074581        0.09380477        0.39008606        0.47346692        0.03338806
        7.89000000        0.99871573        0.09458750        0.39403854        0.47645833        0.03363136
        7.89500000        1.00690190        0.09538099        0.39812336        0.47951530        0.03388225
        7.90000000        1.00981374        0.09553351        0.40019091        0.48010163        0.03398769
        7.90500000        1.01123565        0.09550251        0.40166167        0.48001976        0.03405171
        7.91000000        1.01314845        0.09552569        0.40332587        0.48016761        0.03412928
        7.91500000        1.01554570        0.09560554        0.40520062        0.48051952        0.03422001
        7.92000000        1.01835082        0.09573562        0.40727208        0.48102151        0.03432160
        7.92500000        1.02116533        0.09586266        0.40939209        0.48148699        0.03442358
        7.93000000        1.02403290        0.09599185        0.41157982        0.48193376        0.03452748
        7.93500000        1.02696271        0.09612987        0.41382148        0.48237807        0.03463329
        7.94000000        1.02996016        0.09628289        0.41610199        0.48283441        0.03474086
        7.94500000        1.03753352        0.09698425        0.42023040        0.48531429        0.03500457
        7.95000000        1.05434994        0.09869020        0.42857453        0.49152764        0.03555757
        7.95500000        1.07074989        0.10029162        0.43696007        0.49741506        0.03608314
        7.96000000        1.08307125        0.10141234        0.44360337        0.50158483        0.03647070
        7.96500000        1.09116660        0.10205577        0.44841672        0.50397790        0.03671622
        7.97000000        1.09533021        0.10227772        0.45150915        0.50471382        0.03682952
        7.97500000        1.09728683        0.10230543        0.45363070        0.50448506        0.03686565
        7.98000000        1.09798096        0.10225343        0.45505727        0.50380940        0.03686086
        7.98500000        1.10035476        0.10239170        0.45709110        0.50395040        0.03692156
        7.99000000        1.10276202        0.10251928        0.45912403        0.50412590        0.03699280
        7.99500000        1.10536043        0.10266747        0.46123398        0.50438448        0.03707450
        8.00000000        1.10997956        0.10305374        0.46415639        0.50554775        0.03722168
        8.00500000        1.11957948        0.10400580        0.46918502        0.50886853        0.03752013
        8.01000000        1.13019473        0.10506780        0.47465820        0.51262182        0.03784692
        8.01500000        1.13965199        0.10599905        0.47965612        0.51586374        0.03813307
        8.02000000        1.14833930        0.10683343        0.48433849        0.51877786        0.03838953
        8.02500000        1.15648213        0.10759121        0.48880526        0.52146271        0.03862295
        8.03000000        1.16352206        0.10819998        0.49279946        0.52370448        0.03881814
        8.03500000        1.16848284        0.10853180        0.49586619        0.52513563        0.03894922
        8.04000000        1.17185355        0.10862878        0.49818631        0.52600182        0.03903663
        8.04500000        1.17451964        0.10860235        0.50013427        0.52667606        0.03910696
        8.05000000        1.17683025        0.10850451        0.50186843        0.52728841        0.03916891
        8.05500000        1.17881312        0.10834207        0.50340265        0.52784555        0.03922286
        8.06000000        1.18048041        0.10812053        0.50474037        0.52835134        0.03926817
        8.06500000        1.18203923        0.10786811        0.50598397        0.52887733        0.03930982
        8.07000000        1.18354276        0.10759173        0.50718359        0.52942088        0.03934655
        8.07500000        1.18508527        0.10730311        0.50840547        0.52999810        0.03937859
        8.08000000        1.18745874        0.10709989        0.50999295        0.53093446        0.03943144
        8.08500000        1.19088317        0.10700727        0.51204336        0.53232132        0.03951122
        8.09000000        1.19549695        0.10703767        0.51464349        0.53419422        0.03962157
        8.09500000        1.20042566        0.10710332        0.51739260        0.53619146        0.03973828
        8.10000000        1.20539001        0.10717162        0.52015463        0.53821036        0.03985341
        8.10500000        1.21035106        0.10723922        0.52291399        0.54023190        0.03996595
        8.11000000        1.21529053        0.10730447        0.52566361        0.54224683        0.04007562
        8.11500000        1.22020703        0.10736692        0.52840274        0.54425471        0.04018265
        8.12000000        1.22509918        0.10742609        0.53113068        0.54625511        0.04028730
        8.12500000        1.23000015        0.10748507        0.53385845        0.54826572        0.04039090
        8.13000000        1.23919323        0.10796651        0.53794876        0.55264033        0.04063763
        8.13500000        1.24804911        0.10841426        0.54197889        0.55678201        0.04087395
        8.14000000        1.25632025        0.10880101        0.54586867        0.56055986        0.04109070
        8.14500000        1.26422274        0.10915114        0.54971141        0.56406668        0.04129351
        8.15000000        1.27178528        0.10947036        0.55351734        0.56731367        0.04148391
        8.15500000        1.27902463        0.10975916        0.55727970        0.57032333        0.04166243
        8.16000000        1.28596349        0.11001860        0.56099364        0.57312171        0.04182955
        8.16500000        1.29260796        0.11024770        0.56464661        0.57572845        0.04198519
        8.17000000        1.29899486        0.11044691        0.56823825        0.57817937        0.04213033
        8.17500000        1.30593273        0.11073158        0.57216061        0.58075972        0.04228083
        8.18000000        1.31553289        0.11135778        0.57743339        0.58425105        0.04249067
        8.18500000        1.32833574        0.11233776        0.58431698        0.58890239        0.04277862
        8.19000000        1.34434890        0.11362099        0.59283278        0.59474917        0.04314596
